Year,Era,NOC,Country_Name,Is_Host,Athlete_Count,Sports_Participated_Count,Events_Participated_Count,Global_Total_Events,Gold,Total_Medals,Gold_Share,Medal_Share
1996,Maturity,POR,Portugal,0,106,18,79,604.0,1.0,2.0,0.0036900369003690036,0.0023752969121140144
1996,Maturity,SLO,Slovenia,0,37,8,34,604.0,0.0,2.0,0.0,0.0023752969121140144
1996,Maturity,THA,Thailand,0,37,10,42,604.0,1.0,2.0,0.0036900369003690036,0.0023752969121140144
1996,Maturity,TTO,Trinidad and Tobago,0,12,6,14,604.0,0.0,2.0,0.0,0.0023752969121140144
1996,Maturity,UZB,Uzbekistan,0,71,12,70,604.0,0.0,2.0,0.0,0.0023752969121140144
1996,Maturity,AZE,Azerbaijan,0,23,9,23,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,BAH,Bahamas,0,26,4,17,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,BDI,Burundi,0,7,1,6,604.0,1.0,1.0,0.0036900369003690036,0.0011876484560570072
1996,Maturity,CRC,Costa Rica,0,11,6,13,604.0,1.0,1.0,0.0036900369003690036,0.0011876484560570072
1996,Maturity,ECU,Ecuador,0,19,7,18,604.0,1.0,1.0,0.0036900369003690036,0.0011876484560570072
1996,Maturity,HKG,Hong Kong,0,22,10,25,604.0,1.0,1.0,0.0036900369003690036,0.0011876484560570072
1996,Maturity,IND,India,0,49,13,31,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,ISR,Israel,0,25,10,26,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,LAT,Latvia,0,47,12,47,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,LTU,Lithuania,0,61,14,49,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,MEX,Mexico,0,97,19,57,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,MGL,Mongolia,0,16,7,16,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,MOZ,Mozambique,0,3,3,3,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,PHI,Philippines,0,12,6,18,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,PUR,Puerto Rico,0,69,16,60,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,SYR,Syria,0,7,5,8,604.0,1.0,1.0,0.0036900369003690036,0.0011876484560570072
1996,Maturity,TGA,Tonga,0,5,3,5,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,TPE,Chinese Taipei,0,74,14,63,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,TUN,Tunisia,0,51,9,24,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,UGA,Uganda,0,10,4,9,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,ZAM,Zambia,0,8,2,8,604.0,0.0,1.0,0.0,0.0011876484560570072
1996,Maturity,AFG,Afghanistan,0,2,1,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,AHO,Netherlands Antilles,0,6,5,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ALB,Albania,0,7,5,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,AND,Andorra,0,8,5,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ANG,Angola,0,28,5,8,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ANT,Antigua and Barbuda,0,13,4,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ARU,Aruba,0,3,3,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ASA,American Samoa,0,7,5,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BAN,Bangladesh,0,4,3,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BAR,Barbados,0,13,7,21,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BEN,Benin,0,5,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BER,Bermuda,0,9,4,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BHU,Bhutan,0,2,1,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BIH,Bosnia and Herzegovina,0,9,7,12,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BIZ,Belize,0,5,2,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BOL,Bolivia,0,8,5,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BOT,Botswana,0,7,2,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BRN,Bahrain,0,5,2,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BRU,Brunei,0,1,1,1,604.0,0.0,0.0,0.0,0.0
1996,Maturity,BUR,Burkina Faso,0,5,2,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CAF,Central African Republic,0,5,1,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CAM,Cambodia,0,5,3,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CAY,Cayman Islands,0,9,3,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CGO,Congo (Brazzaville),0,5,3,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CHA,Chad,0,4,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CHI,Chile,0,21,10,18,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CIV,Cote d'Ivoire,0,11,4,8,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CMR,Cameroon,0,15,5,13,604.0,0.0,0.0,0.0,0.0
1996,Maturity,COD,Congo (Kinshasa),0,14,2,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,COK,Cook Islands,0,3,3,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,COL,Colombia,0,48,9,44,604.0,0.0,0.0,0.0,0.0
1996,Maturity,COM,Comoros,0,4,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CPV,Cape Verde,0,3,1,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,CYP,Cyprus,0,17,5,16,604.0,0.0,0.0,0.0,0.0
1996,Maturity,DJI,Djibouti,0,5,2,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,DMA,Dominica,0,6,2,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,DOM,Dominican Republic,0,16,7,16,604.0,0.0,0.0,0.0,0.0
1996,Maturity,EGY,Egypt,0,29,8,17,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ESA,El Salvador,0,8,5,10,604.0,0.0,0.0,0.0,0.0
1996,Maturity,EST,Estonia,0,43,13,36,604.0,0.0,0.0,0.0,0.0
1996,Maturity,FIJ,Fiji,0,17,5,14,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GAB,Gabon,0,7,3,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GAM,Gambia,0,9,1,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GBS,Guinea Bissau,0,3,2,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GEQ,Equatorial Guinea,0,5,1,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GHA,Ghana,0,35,4,15,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GRN,Grenada,0,5,1,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GUA,Guatemala,0,26,11,20,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GUI,Guinea,0,5,2,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GUM,Guam,0,8,4,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,GUY,Guyana,0,7,2,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,HAI,Haiti,0,7,4,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,HON,Honduras,0,7,4,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,IRQ,Iraq,0,3,3,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ISL,Iceland,0,9,5,15,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ISV,United States Virgin Islands,0,12,5,11,604.0,0.0,0.0,0.0,0.0
1996,Maturity,IVB,British Virgin Islands,0,7,2,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,JOR,Jordan,0,5,3,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,KGZ,Kyrgyzstan,0,33,9,39,604.0,0.0,0.0,0.0,0.0
1996,Maturity,KSA,Saudi Arabia,0,29,5,13,604.0,0.0,0.0,0.0,0.0
1996,Maturity,KUW,Kuwait,0,25,9,16,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LAO,Laos,0,5,1,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LBA,Libya,0,5,2,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LBR,Liberia,0,5,1,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LCA,Saint Lucia,0,6,2,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LES,Lesotho,0,9,1,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LIB,Lebanon,0,1,1,1,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LIE,Liechtenstein,0,2,2,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,LUX,Luxembourg,0,6,5,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MAD,Madagascar,0,11,4,10,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MAW,Malawi,0,2,1,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MDV,Maldives,0,6,2,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MKD,Macedonia,0,11,4,16,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MLI,Mali,0,3,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MLT,Malta,0,7,5,10,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MON,Monaco,0,3,3,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MRI,Mauritius,0,26,6,23,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MTN,Mauritania,0,4,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,MYA,Myanmar,0,3,2,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,NCA,Nicaragua,0,25,5,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,NEP,Nepal,0,6,4,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,NIG,Niger,0,3,1,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,NRU,Nauru,0,3,1,3,604.0,0.0,0.0,0.0,0.0
1996,Maturity,OMA,Oman,0,4,4,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,PAK,Pakistan,0,24,5,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,PAN,Panama,0,7,6,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,PAR,Paraguay,0,7,5,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,PER,Peru,0,29,8,22,604.0,0.0,0.0,0.0,0.0
1996,Maturity,PLE,Palestine,0,1,1,1,604.0,0.0,0.0,0.0,0.0
1996,Maturity,PNG,Papua New Guinea,0,11,3,11,604.0,0.0,0.0,0.0,0.0
1996,Maturity,QAT,Qatar,0,12,4,10,604.0,0.0,0.0,0.0,0.0
1996,Maturity,RWA,Rwanda,0,4,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SAM,Samoa,0,5,3,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SCG,Serbia and Montenegro,0,68,13,35,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SEN,Senegal,0,11,3,8,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SEY,Seychelles,0,9,5,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SGP,Singapore,0,13,6,27,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SKN,Saint Kitts and Nevis,0,10,1,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SLE,Sierra Leone,0,14,3,10,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SMR,San Marino,0,7,6,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SOL,Solomon Islands,0,4,2,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SOM,Somalia,0,4,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SRI,Sri Lanka,0,9,3,9,604.0,0.0,0.0,0.0,0.0
1996,Maturity,STP,Sao Tome and Principe,0,2,1,2,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SUD,Sudan,0,4,2,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SUR,Suriname,0,7,3,11,604.0,0.0,0.0,0.0,0.0
1996,Maturity,SWZ,Swaziland,0,6,3,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,TAN,Tanzania,0,7,2,5,604.0,0.0,0.0,0.0,0.0
1996,Maturity,TJK,Tajikistan,0,8,5,8,604.0,0.0,0.0,0.0,0.0
1996,Maturity,TKM,Turkmenistan,0,7,6,7,604.0,0.0,0.0,0.0,0.0
1996,Maturity,TOG,Togo,0,5,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,UAE,United Arab Emirates,0,4,4,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,URU,Uruguay,0,14,8,14,604.0,0.0,0.0,0.0,0.0
1996,Maturity,VAN,Vanuatu,0,4,1,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,VEN,Venezuela,0,39,12,36,604.0,0.0,0.0,0.0,0.0
1996,Maturity,VIE,Vietnam,0,6,4,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,VIN,Saint Vincent and the Grenadines,0,8,1,6,604.0,0.0,0.0,0.0,0.0
1996,Maturity,YEM,Yemen,0,4,2,4,604.0,0.0,0.0,0.0,0.0
1996,Maturity,ZIM,Zimbabwe,0,13,6,15,604.0,0.0,0.0,0.0,0.0
2000,Maturity,USA,United States,0,586,31,265,667.0,37.0,93.0,0.12333333333333334,0.10032362459546926
2000,Maturity,RUS,Russia,0,434,30,238,667.0,32.0,89.0,0.10666666666666667,0.09600862998921252
2000,Maturity,AUS,Australia,1,617,34,270,667.0,16.0,58.0,0.05333333333333334,0.06256742179072276
2000,Maturity,CHN,China,0,266,28,163,667.0,28.0,58.0,0.09333333333333334,0.06256742179072276
2000,Maturity,GER,Germany,0,422,29,234,667.0,13.0,56.0,0.043333333333333335,0.06040992448759439
2000,Maturity,FRA,France,0,336,28,196,667.0,13.0,38.0,0.043333333333333335,0.040992448759439054
2000,Maturity,ITA,Italy,0,361,29,175,667.0,13.0,34.0,0.043333333333333335,0.036677454153182305
2000,Maturity,CUB,Cuba,0,229,24,135,667.0,11.0,29.0,0.03666666666666667,0.03128371089536138
2000,Maturity,GBR,Great Britain,0,309,23,179,667.0,11.0,28.0,0.03666666666666667,0.030204962243797196
2000,Maturity,KOR,South Korea,0,279,26,144,667.0,8.0,28.0,0.02666666666666667,0.030204962243797196
2000,Maturity,ROU,Romania,0,145,16,116,667.0,11.0,26.0,0.03666666666666667,0.028047464940668825
2000,Maturity,NED,Netherlands,0,231,21,95,667.0,12.0,25.0,0.04,0.02696871628910464
2000,Maturity,UKR,Ukraine,0,230,23,185,667.0,3.0,23.0,0.01,0.02481121898597627
2000,Maturity,JPN,Japan,0,266,28,156,667.0,5.0,18.0,0.016666666666666666,0.019417475728155338
2000,Maturity,BLR,Belarus,0,139,20,109,667.0,3.0,17.0,0.01,0.018338727076591153
2000,Maturity,HUN,Hungary,0,178,23,137,667.0,8.0,17.0,0.02666666666666667,0.018338727076591153
2000,Maturity,CAN,Canada,0,294,29,175,667.0,3.0,14.0,0.01,0.015102481121898598
2000,Maturity,POL,Poland,0,187,20,133,667.0,6.0,14.0,0.02,0.015102481121898598
2000,Maturity,BUL,Bulgaria,0,91,16,85,667.0,5.0,13.0,0.016666666666666666,0.014023732470334413
2000,Maturity,GRE,Greece,0,140,23,114,667.0,4.0,13.0,0.013333333333333334,0.014023732470334413
2000,Maturity,BRA,Brazil,0,196,24,96,667.0,0.0,12.0,0.0,0.012944983818770227
2000,Maturity,SWE,Sweden,0,150,22,92,667.0,4.0,12.0,0.013333333333333334,0.012944983818770227
2000,Maturity,ESP,Spain,0,316,27,165,667.0,3.0,11.0,0.01,0.011866235167206042
2000,Maturity,NOR,Norway,0,93,15,54,667.0,4.0,10.0,0.013333333333333334,0.010787486515641856
2000,Maturity,JAM,Jamaica,0,48,4,28,667.0,0.0,9.0,0.0,0.009708737864077669
2000,Maturity,SUI,Switzerland,0,102,19,82,667.0,1.0,9.0,0.0033333333333333335,0.009708737864077669
2000,Maturity,CZE,Czech Republic,0,119,20,96,667.0,2.0,8.0,0.006666666666666667,0.008629989212513484
2000,Maturity,ETH,Ethiopia,0,26,2,11,667.0,4.0,8.0,0.013333333333333334,0.008629989212513484
2000,Maturity,KAZ,Kazakhstan,0,130,17,104,667.0,3.0,7.0,0.01,0.007551240560949299
2000,Maturity,KEN,Kenya,0,56,6,24,667.0,2.0,7.0,0.006666666666666667,0.007551240560949299
2000,Maturity,DEN,Denmark,0,97,16,55,667.0,2.0,6.0,0.006666666666666667,0.006472491909385114
2000,Maturity,GEO,Georgia,0,36,12,41,667.0,0.0,6.0,0.0,0.006472491909385114
2000,Maturity,INA,Indonesia,0,47,12,32,667.0,1.0,6.0,0.0033333333333333335,0.006472491909385114
2000,Maturity,MEX,Mexico,0,78,19,67,667.0,1.0,6.0,0.0033333333333333335,0.006472491909385114
2000,Maturity,ALG,Algeria,0,47,10,42,667.0,1.0,5.0,0.0033333333333333335,0.005393743257820928
2000,Maturity,BEL,Belgium,0,68,16,64,667.0,0.0,5.0,0.0,0.005393743257820928
2000,Maturity,LTU,Lithuania,0,61,15,50,667.0,2.0,5.0,0.006666666666666667,0.005393743257820928
2000,Maturity,MAR,Morocco,0,55,9,28,667.0,0.0,5.0,0.0,0.005393743257820928
2000,Maturity,RSA,South Africa,0,127,17,68,667.0,0.0,5.0,0.0,0.005393743257820928
2000,Maturity,SVK,Slovakia,0,108,16,63,667.0,1.0,5.0,0.0033333333333333335,0.005393743257820928
2000,Maturity,TPE,Chinese Taipei,0,55,14,59,667.0,0.0,5.0,0.0,0.005393743257820928
2000,Maturity,TUR,Turkey,0,57,10,58,667.0,3.0,5.0,0.01,0.005393743257820928
2000,Maturity,ARG,Argentina,0,142,21,98,667.0,0.0,4.0,0.0,0.004314994606256742
2000,Maturity,FIN,Finland,0,70,16,64,667.0,2.0,4.0,0.006666666666666667,0.004314994606256742
2000,Maturity,IRI,Iran,0,33,12,33,667.0,3.0,4.0,0.01,0.004314994606256742
2000,Maturity,NZL,New Zealand,0,147,18,95,667.0,1.0,4.0,0.0033333333333333335,0.004314994606256742
2000,Maturity,PRK,North Korea,0,31,10,34,667.0,0.0,4.0,0.0,0.004314994606256742
2000,Maturity,UZB,Uzbekistan,0,70,12,69,667.0,1.0,4.0,0.0033333333333333335,0.004314994606256742
2000,Maturity,AUT,Austria,0,92,17,68,667.0,2.0,3.0,0.006666666666666667,0.003236245954692557
2000,Maturity,AZE,Azerbaijan,0,31,8,32,667.0,2.0,3.0,0.006666666666666667,0.003236245954692557
2000,Maturity,BAH,Bahamas,0,25,3,18,667.0,2.0,3.0,0.006666666666666667,0.003236245954692557
2000,Maturity,EST,Estonia,0,33,11,29,667.0,1.0,3.0,0.0033333333333333335,0.003236245954692557
2000,Maturity,LAT,Latvia,0,45,13,47,667.0,1.0,3.0,0.0033333333333333335,0.003236245954692557
2000,Maturity,NGR,Nigeria,0,83,8,37,667.0,1.0,3.0,0.0033333333333333335,0.003236245954692557
2000,Maturity,THA,Thailand,0,52,11,51,667.0,1.0,3.0,0.0033333333333333335,0.003236245954692557
2000,Maturity,CRC,Costa Rica,0,7,5,9,667.0,0.0,2.0,0.0,0.002157497303128371
2000,Maturity,CRO,Croatia,0,88,12,53,667.0,1.0,2.0,0.0033333333333333335,0.002157497303128371
2000,Maturity,KSA,Saudi Arabia,0,18,5,14,667.0,0.0,2.0,0.0,0.002157497303128371
2000,Maturity,MDA,Moldova,0,34,7,34,667.0,0.0,2.0,0.0,0.002157497303128371
2000,Maturity,POR,Portugal,0,61,13,50,667.0,0.0,2.0,0.0,0.002157497303128371
2000,Maturity,SLO,Slovenia,0,74,13,53,667.0,2.0,2.0,0.006666666666666667,0.002157497303128371
2000,Maturity,TTO,Trinidad and Tobago,0,19,3,18,667.0,0.0,2.0,0.0,0.002157497303128371
2000,Maturity,ARM,Armenia,0,25,10,26,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,BAR,Barbados,0,18,6,21,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,CHI,Chile,0,50,14,28,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,CMR,Cameroon,0,34,4,14,667.0,1.0,1.0,0.0033333333333333335,0.0010787486515641855
2000,Maturity,COL,Colombia,0,44,13,45,667.0,1.0,1.0,0.0033333333333333335,0.0010787486515641855
2000,Maturity,IND,India,0,65,13,38,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,IRL,Ireland,0,64,10,52,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,ISL,Iceland,0,18,5,28,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,ISR,Israel,0,39,9,43,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,KGZ,Kyrgyzstan,0,48,9,59,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,KUW,Kuwait,0,29,6,10,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,MKD,Macedonia,0,10,5,15,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,MOZ,Mozambique,0,4,2,4,667.0,1.0,1.0,0.0033333333333333335,0.0010787486515641855
2000,Maturity,QAT,Qatar,0,17,5,14,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,SRI,Sri Lanka,0,18,4,16,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,URU,Uruguay,0,15,7,16,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,VIE,Vietnam,0,7,4,7,667.0,0.0,1.0,0.0,0.0010787486515641855
2000,Maturity,AHO,Netherlands Antilles,0,7,6,8,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ALB,Albania,0,4,3,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,AND,Andorra,0,5,3,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ANG,Angola,0,30,5,7,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ANT,Antigua and Barbuda,0,3,2,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ARU,Aruba,0,5,3,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ASA,American Samoa,0,4,3,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BAN,Bangladesh,0,5,3,6,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BDI,Burundi,0,6,1,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BEN,Benin,0,4,3,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BER,Bermuda,0,6,4,6,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BHU,Bhutan,0,2,1,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BIH,Bosnia and Herzegovina,0,9,4,10,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BIZ,Belize,0,2,1,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BOL,Bolivia,0,5,3,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BOT,Botswana,0,7,2,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BRN,Bahrain,0,4,2,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BRU,Brunei,0,2,2,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,BUR,Burkina Faso,0,4,3,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CAF,Central African Republic,0,3,2,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CAM,Cambodia,0,4,2,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CAY,Cayman Islands,0,3,2,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CGO,Congo (Brazzaville),0,5,3,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CHA,Chad,0,2,1,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CIV,Cote d'Ivoire,0,14,5,12,667.0,0.0,0.0,0.0,0.0
2000,Maturity,COD,Congo (Kinshasa),0,2,1,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,COK,Cook Islands,0,2,2,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,COM,Comoros,0,2,1,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CPV,Cape Verde,0,2,1,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,CYP,Cyprus,0,22,4,20,667.0,0.0,0.0,0.0,0.0
2000,Maturity,DJI,Djibouti,0,2,1,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,DMA,Dominica,0,4,2,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,DOM,Dominican Republic,0,12,5,13,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ECU,Ecuador,0,10,5,11,667.0,0.0,0.0,0.0,0.0
2000,Maturity,EGY,Egypt,0,88,20,64,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ERI,Eritrea,0,3,1,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ESA,El Salvador,0,8,7,10,667.0,0.0,0.0,0.0,0.0
2000,Maturity,FIJ,Fiji,0,7,5,9,667.0,0.0,0.0,0.0,0.0
2000,Maturity,FSM,Federated States of Micronesia,0,5,3,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GAB,Gabon,0,5,3,6,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GAM,Gambia,0,2,1,2,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GBS,Guinea Bissau,0,3,2,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GEQ,Equatorial Guinea,0,4,2,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GHA,Ghana,0,22,2,13,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GRN,Grenada,0,3,2,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GUA,Guatemala,0,15,7,14,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GUI,Guinea,0,6,4,6,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GUM,Guam,0,7,5,7,667.0,0.0,0.0,0.0,0.0
2000,Maturity,GUY,Guyana,0,4,1,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,HAI,Haiti,0,5,3,5,667.0,0.0,0.0,0.0,0.0
2000,Maturity,HKG,Hong Kong,0,31,9,34,667.0,0.0,0.0,0.0,0.0
2000,Maturity,HON,Honduras,0,20,3,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,IOA,Individual Olympic Athletes,0,4,3,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,IRQ,Iraq,0,4,2,4,667.0,0.0,0.0,0.0,0.0
2000,Maturity,ISV,United States Virgin Islands,0,9,5,12,667.0,0.0,0.0,0.0,0.0
2000,Maturity,IVB,British Virgin Islands,0,1,1,1,667.0,0.0,0.0,0.0,0.0
2000,Maturity,JOR,Jordan,0,8,6,8,667.0,0.0,0.0,0.0,0.0
2000,Maturity,LAO,Laos,0,3,2,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,LBA,Libya,0,3,3,3,667.0,0.0,0.0,0.0,0.0
2000,Maturity,LBR,Liberia,0,8,1,7,667.0,0.0,0.0,0.0,0.0
